M: 4
N: 30
Nun_Veiculos: 7
Capacidade_Total: 621
Demanda_Total: 510
Setup_Min: 1
Setup_Max: 9
Raio: 20
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 3
Tempos_Processamentos
0	0	1	0	2	0	3	0	
0	33	1	2	2	33	3	46	
0	45	1	24	2	24	3	35	
0	23	1	35	2	22	3	11	
0	33	1	18	2	7	3	48	
0	12	1	4	2	34	3	18	
0	16	1	10	2	47	3	3	
0	31	1	16	2	34	3	12	
0	1	1	19	2	23	3	9	
0	43	1	16	2	25	3	38	
0	35	1	33	2	20	3	2	
0	33	1	22	2	3	3	9	
0	10	1	44	2	45	3	9	
0	9	1	41	2	34	3	32	
0	9	1	11	2	20	3	29	
0	42	1	18	2	49	3	28	
0	47	1	41	2	4	3	42	
0	24	1	38	2	12	3	33	
0	10	1	10	2	36	3	6	
0	27	1	7	2	18	3	21	
0	37	1	41	2	45	3	19	
0	49	1	39	2	12	3	12	
0	20	1	31	2	26	3	18	
0	45	1	23	2	11	3	47	
0	31	1	9	2	6	3	19	
0	5	1	46	2	28	3	20	
0	49	1	40	2	36	3	38	
0	10	1	23	2	34	3	14	
0	10	1	26	2	48	3	34	
0	30	1	17	2	24	3	40	
0	25	1	37	2	46	3	17	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	3	2	2	3	4	3	3	3	2	1	2	2	3	3	2	3	4	3	2	3	4	3	2	2	2	1	2	3	3	
0	2	0	3	2	2	3	4	2	1	2	2	2	3	2	2	3	3	1	4	1	3	3	3	2	3	2	3	3	2	3	
0	2	1	0	3	2	2	4	1	2	1	3	2	2	2	1	2	3	2	3	1	3	3	2	2	3	3	3	3	2	2	
0	3	2	1	0	3	3	3	2	3	2	2	3	2	1	2	2	3	3	4	2	2	3	1	2	3	3	1	2	2	3	
0	3	1	2	1	0	3	2	2	2	1	1	2	2	2	3	3	3	2	3	2	1	3	1	2	2	2	2	2	2	4	
0	3	2	3	3	3	0	4	2	3	3	3	2	3	2	2	2	3	3	2	3	3	1	4	3	3	1	3	3	2	2	
0	2	3	2	2	3	1	0	2	3	2	2	1	2	3	3	1	2	2	1	3	2	2	3	2	2	2	2	2	3	3	
0	3	2	2	2	1	4	3	0	2	2	2	3	2	3	3	1	2	2	3	2	2	3	2	2	2	3	2	2	2	4	
0	3	2	2	1	4	2	3	3	0	1	3	2	2	2	1	3	2	3	3	3	2	2	2	1	3	2	2	2	3	2	
0	3	2	3	2	4	3	3	3	2	0	2	3	1	1	2	3	2	3	3	2	2	3	2	3	2	3	2	3	3	3	
0	2	3	2	3	3	3	3	2	3	2	0	1	3	3	3	3	3	3	2	1	2	3	4	2	2	1	3	3	2	3	
0	3	2	1	2	3	2	2	2	2	1	3	0	2	2	2	3	2	3	2	2	1	3	3	1	1	2	2	2	2	3	
0	2	3	3	2	4	3	4	3	2	3	3	3	0	3	2	3	3	3	2	1	3	3	1	2	1	3	3	3	2	3	
0	3	2	4	3	3	2	2	2	3	2	3	3	2	0	1	2	3	3	3	3	1	2	3	2	2	3	1	2	3	2	
0	4	3	3	3	4	1	3	3	3	1	3	2	2	1	0	3	3	3	2	3	2	2	3	3	3	2	2	3	3	1	
0	2	2	2	2	2	4	3	1	3	3	1	2	1	2	3	0	1	2	3	2	2	4	2	1	2	2	1	1	3	3	
0	3	2	1	2	3	3	2	2	2	2	3	3	3	3	2	2	0	3	3	2	4	4	3	2	4	3	3	3	3	3	
0	2	2	3	2	1	2	3	2	3	2	1	2	3	1	2	3	2	0	3	2	2	3	2	1	2	2	2	2	3	2	
0	3	2	3	3	2	1	2	1	3	3	2	3	3	2	3	2	3	1	0	3	1	2	2	2	3	2	3	2	3	3	
0	1	2	3	3	4	4	4	3	3	2	2	2	3	3	3	3	2	3	4	0	3	2	3	1	3	2	2	2	1	3	
0	2	1	3	2	2	2	1	1	2	3	2	2	2	2	3	2	2	2	2	2	0	3	3	1	3	2	2	1	3	4	
0	3	2	2	3	2	2	3	1	3	2	2	2	2	1	1	1	2	3	2	3	2	0	3	2	3	1	2	2	1	1	
0	3	2	2	3	4	3	3	3	3	3	3	2	1	3	3	2	2	3	3	2	3	4	0	1	2	2	2	2	3	4	
0	2	1	2	2	3	3	3	2	2	2	3	1	2	2	3	2	1	2	3	2	2	4	3	0	2	1	1	1	3	3	
0	4	3	2	1	3	2	3	2	1	2	2	3	3	2	1	3	2	2	1	3	2	3	2	2	0	2	2	3	3	2	
0	4	3	3	2	2	4	4	1	3	3	3	4	3	3	4	2	3	2	4	3	3	4	3	3	3	0	3	3	3	4	
0	2	3	3	2	3	4	4	2	3	3	2	2	1	2	3	1	2	3	3	2	3	4	2	2	2	3	0	1	3	2	
0	1	3	2	1	3	3	3	3	3	2	2	1	2	1	2	2	3	4	3	1	2	3	2	2	2	3	1	0	2	3	
0	3	1	2	3	3	3	3	2	2	2	3	1	2	2	2	2	3	2	3	2	2	1	3	2	2	2	2	3	0	2	
0	4	3	2	3	3	2	2	2	3	2	3	1	3	3	3	3	3	2	1	3	2	3	3	2	2	1	3	3	3	0	
M1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	3	2	1	2	2	2	3	2	3	2	3	3	2	3	2	2	2	2	3	2	2	2	1	1	3	2	2	2	1	
0	1	0	2	2	3	3	3	3	2	4	3	3	2	3	4	3	1	2	3	3	3	3	3	2	2	4	3	2	3	2	
0	2	2	0	3	3	2	4	3	2	2	2	3	1	3	4	3	2	3	3	2	4	3	3	3	3	4	4	2	3	3	
0	1	2	3	0	2	1	2	3	2	4	3	2	2	1	3	2	2	2	2	3	2	2	1	2	1	2	2	3	3	1	
0	1	2	2	2	0	3	3	3	3	4	1	2	2	3	2	2	2	2	3	1	3	3	3	2	2	3	3	2	1	2	
0	2	1	2	3	3	0	3	3	2	4	2	2	1	3	4	3	1	2	2	2	3	3	3	2	3	2	3	3	3	2	
0	2	3	2	1	3	2	0	2	2	3	2	2	3	2	1	3	2	3	1	2	3	2	2	2	2	2	3	1	2	1	
0	3	2	3	2	3	3	1	0	2	4	1	2	2	1	2	2	2	2	2	2	3	2	2	3	2	2	2	2	3	1	
0	2	1	3	2	3	1	2	1	0	5	2	1	2	2	2	3	2	2	3	2	2	1	3	3	3	2	3	2	1	2	
0	2	2	3	2	1	2	2	1	1	0	2	2	3	2	2	3	2	1	3	2	3	2	3	3	3	3	3	2	1	1	
0	2	1	3	1	2	2	3	2	2	3	0	1	3	2	3	1	2	2	2	1	2	3	2	2	1	2	3	2	2	2	
0	2	3	4	2	2	2	3	3	3	4	3	0	3	1	2	2	3	3	3	3	1	3	2	2	2	1	2	1	3	3	
0	1	2	3	2	3	1	3	2	1	4	1	2	0	2	3	2	2	3	3	1	3	2	2	2	2	3	3	3	2	2	
0	2	2	3	1	2	2	3	2	2	3	3	3	2	0	3	1	3	2	3	3	3	3	2	3	2	1	1	3	3	2	
0	2	2	3	2	2	3	3	3	3	4	1	2	3	3	0	2	2	3	3	2	2	3	2	3	2	1	2	3	3	3	
0	2	1	2	3	3	2	2	1	1	2	2	2	3	2	3	0	2	3	3	3	3	2	3	3	3	3	3	2	2	2	
0	2	2	1	3	3	2	2	2	1	3	2	2	1	2	3	2	0	3	2	2	2	2	3	1	3	3	2	2	2	1	
0	2	3	4	3	4	3	2	1	3	5	2	3	3	2	2	3	3	0	3	3	3	3	2	3	3	3	3	3	4	2	
0	3	3	2	2	2	3	3	3	2	2	3	2	2	2	2	2	1	2	0	3	2	2	3	1	3	3	2	2	1	2	
0	2	2	3	1	3	2	2	3	2	4	1	2	3	2	2	2	2	2	3	0	3	2	2	3	2	3	2	2	1	1	
0	2	2	3	2	1	3	3	2	3	5	2	3	2	3	3	3	3	3	3	2	0	3	2	3	3	1	4	3	2	3	
0	2	1	3	2	3	3	3	4	3	5	2	3	2	3	3	3	2	3	4	1	2	0	3	3	3	2	3	3	2	2	
0	3	3	2	2	2	3	1	3	2	4	3	3	3	3	2	4	3	3	2	3	1	3	0	3	2	2	4	2	3	2	
0	3	2	3	2	2	3	3	2	2	2	3	3	3	1	3	1	3	3	4	3	1	3	2	0	3	2	1	2	3	3	
0	2	3	3	2	1	3	2	2	3	3	2	3	3	1	3	2	2	1	1	2	3	3	3	2	0	2	2	3	2	3	
0	1	3	3	2	1	3	2	3	3	4	2	3	3	2	3	3	3	2	3	2	2	2	1	2	2	0	3	3	2	2	
0	3	3	3	2	3	2	2	1	3	4	2	3	3	1	2	2	3	3	3	3	4	3	3	4	3	2	0	3	4	2	
0	2	2	3	3	3	1	3	3	3	3	3	1	2	2	3	2	2	3	3	3	2	4	3	1	3	2	2	0	4	3	
0	2	3	4	1	3	2	2	2	3	4	2	2	3	2	1	3	3	1	3	2	3	3	2	2	2	2	3	1	0	2	
0	3	2	2	2	3	2	1	2	1	4	3	2	2	2	2	3	1	3	2	2	3	1	2	2	3	3	3	2	2	0	
M2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	3	4	2	4	3	3	3	3	3	4	4	3	2	2	4	3	3	4	2	2	2	3	2	3	4	3	2	4	4	
0	1	0	4	3	4	3	4	4	4	4	2	1	3	3	3	2	4	2	3	3	3	3	2	3	3	3	2	3	2	4	
0	3	3	0	2	3	3	3	1	3	3	3	3	3	3	2	2	2	3	4	3	3	2	3	1	3	2	2	2	3	3	
0	3	2	3	0	3	1	2	4	2	3	2	2	2	2	2	3	4	1	3	1	3	3	3	3	3	3	1	3	3	2	
0	2	4	3	4	0	1	2	3	3	4	3	2	2	2	4	3	2	2	4	4	3	2	3	2	1	4	1	3	3	3	
0	3	4	3	3	3	0	2	4	3	3	4	2	2	1	3	3	3	3	3	3	2	3	3	2	3	4	1	3	3	3	
0	3	2	1	3	4	1	0	2	2	3	4	3	3	2	3	3	3	4	3	4	3	3	4	2	4	3	2	2	4	4	
0	2	2	2	1	3	2	2	0	2	2	3	3	3	2	1	3	1	2	3	2	3	1	3	2	2	1	2	1	2	2	
0	2	3	4	4	4	4	3	3	0	5	5	4	4	3	4	5	4	5	5	4	4	4	4	4	5	2	3	2	3	5	
0	3	2	2	3	3	2	1	2	3	0	3	3	3	3	2	4	3	2	3	1	4	3	4	3	2	1	2	3	4	4	
0	2	3	2	3	2	2	2	2	2	3	0	2	1	3	3	1	2	3	1	4	3	2	3	3	1	1	2	2	1	2	
0	3	3	3	4	3	2	3	4	3	3	2	0	2	3	3	1	4	1	3	4	3	2	1	4	3	3	1	3	1	3	
0	3	2	1	3	1	1	3	2	1	3	2	3	0	2	2	1	3	3	3	3	2	2	2	2	2	3	2	1	3	1	
0	3	3	3	2	3	3	3	3	2	2	3	3	2	0	2	3	2	2	2	2	1	3	2	1	2	3	3	3	3	3	
0	2	3	3	1	4	2	2	3	3	1	3	3	3	1	0	3	2	2	3	2	2	1	3	2	1	2	2	4	3	3	
0	2	4	2	3	5	2	3	3	4	2	4	3	4	2	4	0	3	3	4	3	3	1	4	3	4	3	3	4	4	4	
0	3	2	2	2	2	2	1	1	1	3	3	2	2	2	2	3	0	2	4	2	3	2	2	3	3	2	3	2	1	1	
0	3	4	3	4	3	3	3	3	3	3	1	2	2	3	3	2	3	0	2	4	3	3	3	4	2	2	1	3	2	2	
0	2	3	2	3	2	3	2	2	2	2	3	1	2	3	3	2	1	2	0	3	4	2	2	3	1	1	1	3	2	2	
0	2	1	2	2	3	2	1	3	3	2	3	2	2	2	1	3	3	3	4	0	3	2	3	3	2	3	3	3	3	3	
0	2	2	2	2	2	2	2	3	1	2	2	3	1	2	1	2	2	1	2	1	0	2	3	3	1	3	2	2	2	2	
0	1	3	4	2	5	2	3	4	4	2	4	2	4	3	3	2	4	3	3	3	3	0	3	3	4	3	3	3	3	4	
0	2	2	3	3	4	3	2	4	2	3	2	3	3	3	2	3	4	1	3	4	3	1	0	4	3	3	2	4	1	3	
0	2	2	3	3	2	3	2	2	2	3	2	3	3	3	3	3	1	3	3	3	4	3	3	0	3	3	3	3	2	2	
0	1	3	3	3	3	3	2	2	2	3	4	3	3	3	3	2	1	3	4	3	3	1	3	3	0	3	4	3	2	2	
0	3	3	2	2	3	2	1	1	3	3	4	2	2	3	2	3	2	3	4	3	4	2	3	3	3	0	1	2	3	3	
0	3	3	2	4	2	2	4	3	2	4	3	1	1	3	3	2	4	2	4	4	3	2	2	3	3	4	0	2	2	2	
0	2	1	3	2	4	2	3	1	3	3	3	2	4	3	2	3	2	3	4	3	4	2	2	3	3	2	3	0	3	3	
0	4	4	3	4	4	3	2	4	3	2	4	2	3	4	3	3	4	3	3	3	2	3	3	4	3	3	3	4	0	4	
0	2	3	2	2	1	2	3	3	2	2	3	3	1	1	1	2	3	2	3	2	2	1	1	2	2	2	2	2	2	0	
M3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	2	3	2	2	1	5	3	1	1	2	3	3	3	3	4	4	2	2	2	2	3	2	3	1	3	3	4	2	2	
0	1	0	3	1	2	2	6	1	2	2	3	3	2	3	3	2	2	2	3	2	2	1	1	1	2	2	1	2	1	2	
0	2	3	0	3	2	2	4	4	2	1	4	2	3	4	4	3	3	2	1	2	3	3	3	2	3	3	4	4	2	1	
0	2	1	2	0	2	3	5	2	3	3	3	2	1	2	3	3	2	2	2	2	1	2	2	2	2	1	2	3	2	2	
0	2	3	2	2	0	3	6	4	3	2	4	2	3	3	2	3	4	2	1	3	1	3	4	4	3	2	3	3	2	3	
0	2	1	4	2	3	0	4	2	2	2	3	3	3	4	2	3	3	1	3	2	3	2	1	2	2	3	2	3	2	3	
0	3	2	1	1	3	3	0	2	2	2	4	3	2	3	4	4	3	2	2	3	2	3	3	3	3	2	3	4	3	2	
0	3	2	4	3	4	1	5	0	3	3	3	4	3	4	3	4	2	2	4	3	4	3	2	3	3	3	3	4	2	4	
0	2	3	2	3	1	2	6	3	0	3	2	2	3	3	3	3	3	3	1	3	2	3	3	2	1	2	4	4	1	3	
0	2	2	2	2	3	1	5	3	2	0	3	3	3	4	3	4	3	2	3	1	3	3	2	2	3	2	3	4	3	1	
0	2	2	3	3	2	1	5	2	1	3	0	3	4	1	3	3	3	2	2	1	2	2	1	3	1	3	2	3	2	3	
0	2	4	3	4	4	3	4	2	3	3	4	0	5	5	5	6	4	4	4	4	4	5	4	4	3	5	5	3	4	4	
0	2	1	3	2	3	3	5	2	3	2	4	1	0	4	4	3	3	1	2	1	3	2	2	2	3	3	2	3	2	2	
0	2	1	2	2	2	2	6	2	3	2	4	2	3	0	2	2	3	1	1	3	2	2	2	2	3	3	1	3	2	2	
0	1	2	2	1	3	2	4	3	2	2	3	3	2	3	0	3	3	3	3	2	2	3	3	2	2	2	1	1	3	2	
0	2	2	2	3	2	3	5	3	1	3	2	2	1	2	3	0	4	2	2	1	1	3	3	2	1	2	3	1	2	3	
