M: 8
N: 30
Nun_Veiculos: 12
Capacidade_Total: 816
Demanda_Total: 520
Setup_Min: 1
Setup_Max: 99
Raio: 20
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 3
Tempos_Processamentos
0	0	1	0	2	0	3	0	4	0	5	0	6	0	7	0	
0	36	1	13	2	8	3	35	4	30	5	47	6	38	7	1	
0	45	1	33	2	29	3	19	4	41	5	22	6	11	7	9	
0	3	1	35	2	45	3	16	4	19	5	33	6	39	7	40	
0	32	1	34	2	13	3	25	4	12	5	40	6	18	7	42	
0	49	1	3	2	40	3	10	4	13	5	36	6	28	7	22	
0	5	1	46	2	4	3	37	4	47	5	49	6	25	7	5	
0	18	1	21	2	42	3	41	4	10	5	7	6	19	7	49	
0	25	1	14	2	6	3	25	4	29	5	11	6	6	7	33	
0	19	1	11	2	13	3	16	4	16	5	7	6	2	7	27	
0	28	1	22	2	27	3	49	4	34	5	14	6	38	7	36	
0	4	1	43	2	5	3	29	4	32	5	9	6	31	7	48	
0	42	1	30	2	4	3	37	4	3	5	1	6	20	7	20	
0	48	1	24	2	31	3	35	4	6	5	35	6	48	7	11	
0	47	1	24	2	37	3	17	4	39	5	47	6	8	7	38	
0	46	1	31	2	42	3	34	4	19	5	41	6	24	7	25	
0	11	1	41	2	27	3	40	4	44	5	40	6	38	7	25	
0	31	1	14	2	20	3	37	4	22	5	41	6	31	7	9	
0	47	1	5	2	45	3	33	4	27	5	35	6	46	7	1	
0	17	1	30	2	37	3	40	4	28	5	19	6	48	7	20	
0	19	1	9	2	6	3	10	4	8	5	23	6	31	7	49	
0	40	1	42	2	22	3	49	4	33	5	49	6	40	7	4	
0	2	1	2	2	17	3	40	4	16	5	37	6	41	7	46	
0	14	1	46	2	48	3	44	4	3	5	9	6	44	7	29	
0	27	1	32	2	30	3	27	4	16	5	28	6	7	7	19	
0	27	1	43	2	38	3	24	4	7	5	5	6	26	7	38	
0	42	1	2	2	5	3	37	4	28	5	49	6	13	7	42	
0	26	1	22	2	42	3	39	4	20	5	6	6	35	7	44	
0	10	1	1	2	44	3	39	4	14	5	46	6	41	7	9	
0	19	1	2	2	47	3	49	4	36	5	3	6	7	7	17	
0	11	1	44	2	4	3	2	4	23	5	34	6	35	7	5	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	9	8	13	9	8	10	21	14	11	2	7	15	6	7	24	12	12	1	16	8	6	12	7	5	22	6	10	11	7	
0	12	0	7	11	11	7	17	24	9	2	14	7	6	10	9	15	3	3	8	17	10	12	14	8	7	21	8	6	9	11	
0	17	19	0	5	7	9	19	18	14	18	16	12	13	3	8	22	17	13	10	16	9	17	17	10	6	22	11	14	12	18	
0	13	18	13	0	5	4	14	13	10	13	11	7	8	8	3	17	12	18	5	18	4	13	12	5	1	18	6	19	7	14	
0	10	15	18	18	0	17	20	31	7	13	12	17	16	16	12	23	14	16	11	14	13	10	11	17	14	31	16	16	16	11	
0	11	16	9	5	6	0	10	18	8	10	8	3	8	4	7	17	11	14	1	17	6	11	8	1	5	14	2	15	3	12	
0	23	24	23	19	21	20	0	32	20	15	24	17	19	19	13	28	16	27	14	21	14	23	24	17	17	14	18	11	17	12	
0	20	16	21	17	15	13	23	0	21	18	19	12	21	17	15	30	19	19	14	29	16	23	17	14	18	27	11	22	16	24	
0	3	8	11	11	12	11	13	24	0	10	5	10	9	9	5	18	11	11	4	13	6	3	15	10	8	25	9	11	9	4	
0	10	9	13	9	9	5	15	22	7	0	12	8	4	9	7	13	1	12	6	15	8	10	13	6	5	19	7	13	7	11	
0	16	9	16	12	11	13	18	25	13	11	0	8	15	15	6	23	12	12	14	14	7	4	13	12	10	27	7	8	10	5	
0	8	16	16	14	5	14	17	27	12	9	7	0	13	13	13	18	10	19	8	19	14	11	7	14	12	28	1	15	12	12	
0	11	14	9	5	10	6	16	18	12	5	13	9	0	10	8	9	6	13	7	11	9	15	14	7	6	20	8	18	3	12	
0	21	16	10	15	16	10	20	28	18	18	18	13	18	0	17	19	19	10	11	13	16	21	18	11	15	24	12	11	13	18	
0	10	15	16	12	8	7	12	25	7	15	12	8	12	9	0	17	9	17	8	20	1	10	13	6	4	21	7	16	10	11	
0	2	11	10	3	8	7	12	16	13	13	4	9	11	8	6	0	14	14	3	18	7	8	14	8	4	21	8	12	10	9	
0	14	17	12	8	8	7	17	21	13	8	15	10	3	11	6	12	0	16	8	14	7	16	15	8	4	21	9	12	6	15	
0	12	6	13	15	9	13	21	28	10	8	11	4	12	16	9	21	9	0	12	17	10	13	11	14	13	27	5	12	13	8	
