M: 8
N: 50
Nun_Veiculos: 26
Capacidade_Total: 1476
Demanda_Total: 772
Setup_Min: 1
Setup_Max: 9
Raio: 100
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 3
Tempos_Processamentos
0	0	1	0	2	0	3	0	4	0	5	0	6	0	7	0	
0	4	1	28	2	5	3	32	4	48	5	46	6	31	7	17	
0	16	1	32	2	21	3	36	4	28	5	23	6	47	7	15	
0	4	1	19	2	32	3	5	4	5	5	14	6	34	7	16	
0	4	1	28	2	46	3	17	4	35	5	3	6	43	7	21	
0	42	1	17	2	32	3	11	4	42	5	25	6	7	7	49	
0	16	1	28	2	30	3	23	4	46	5	23	6	18	7	16	
0	2	1	26	2	28	3	22	4	42	5	3	6	7	7	24	
0	20	1	33	2	35	3	42	4	5	5	1	6	19	7	43	
0	33	1	36	2	40	3	18	4	17	5	19	6	20	7	22	
0	23	1	10	2	28	3	38	4	45	5	21	6	22	7	27	
0	7	1	27	2	49	3	25	4	20	5	35	6	27	7	42	
0	34	1	14	2	39	3	20	4	12	5	45	6	26	7	2	
0	27	1	24	2	37	3	8	4	46	5	49	6	47	7	37	
0	27	1	28	2	13	3	16	4	48	5	38	6	6	7	36	
0	4	1	18	2	28	3	42	4	25	5	48	6	11	7	36	
0	1	1	1	2	43	3	9	4	28	5	3	6	1	7	2	
0	45	1	36	2	24	3	16	4	19	5	27	6	5	7	45	
0	15	1	48	2	48	3	46	4	2	5	13	6	27	7	10	
0	3	1	14	2	30	3	20	4	44	5	31	6	17	7	24	
0	8	1	48	2	2	3	13	4	16	5	19	6	5	7	38	
0	19	1	32	2	36	3	8	4	3	5	25	6	3	7	12	
0	24	1	31	2	38	3	35	4	42	5	25	6	47	7	38	
0	5	1	23	2	39	3	34	4	32	5	43	6	37	7	11	
0	17	1	1	2	2	3	7	4	8	5	9	6	48	7	24	
0	44	1	16	2	49	3	25	4	47	5	12	6	29	7	40	
0	37	1	24	2	21	3	18	4	4	5	45	6	20	7	42	
0	28	1	19	2	46	3	32	4	16	5	10	6	44	7	21	
0	28	1	36	2	16	3	1	4	42	5	12	6	16	7	36	
0	9	1	36	2	34	3	41	4	43	5	19	6	21	7	15	
0	37	1	35	2	39	3	21	4	39	5	14	6	36	7	25	
0	11	1	39	2	19	3	31	4	42	5	19	6	28	7	23	
0	41	1	9	2	11	3	41	4	49	5	16	6	14	7	10	
0	38	1	47	2	23	3	7	4	10	5	10	6	36	7	45	
0	25	1	1	2	34	3	39	4	41	5	19	6	24	7	6	
0	47	1	2	2	8	3	44	4	37	5	38	6	26	7	8	
0	31	1	39	2	33	3	33	4	14	5	43	6	23	7	47	
0	32	1	13	2	49	3	21	4	42	5	5	6	13	7	46	
0	15	1	11	2	33	3	11	4	46	5	18	6	44	7	8	
0	49	1	6	2	23	3	31	4	43	5	6	6	34	7	8	
0	41	1	22	2	45	3	9	4	27	5	24	6	4	7	46	
0	4	1	24	2	15	3	29	4	21	5	25	6	23	7	30	
0	14	1	10	2	36	3	5	4	29	5	6	6	34	7	45	
0	49	1	42	2	3	3	8	4	27	5	34	6	47	7	7	
0	5	1	30	2	30	3	36	4	44	5	30	6	11	7	21	
0	24	1	13	2	21	3	31	4	39	5	6	6	31	7	5	
0	21	1	10	2	27	3	4	4	26	5	40	6	15	7	8	
0	7	1	40	2	4	3	8	4	31	5	40	6	2	7	2	
0	14	1	19	2	3	3	26	4	19	5	28	6	28	7	2	
0	42	1	6	2	6	3	23	4	38	5	19	6	19	7	30	
0	19	1	11	2	18	3	10	4	6	5	48	6	2	7	3	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	2	3	1	2	1	3	2	1	3	2	2	2	1	3	2	2	3	3	2	3	2	1	2	3	3	3	3	4	2	2	2	3	2	2	2	1	2	2	2	2	1	2	2	2	3	2	2	3	2	
0	3	0	2	2	2	3	2	2	2	3	2	1	2	2	2	2	1	1	2	3	2	2	3	3	2	3	3	2	2	2	3	1	3	2	3	1	2	2	2	1	2	3	1	2	3	2	3	1	3	2	
0	3	2	0	3	2	3	3	2	3	2	2	1	2	2	3	3	2	2	2	3	3	2	2	1	3	2	3	3	1	1	3	3	2	3	3	3	4	3	3	2	3	2	2	3	3	3	3	2	3	2	
0	4	1	3	0	2	2	3	3	3	2	3	2	2	2	3	3	1	2	3	4	2	2	2	2	3	3	3	3	3	1	3	2	2	3	2	2	3	3	1	2	2	3	2	3	2	3	2	2	3	3	
0	2	2	3	1	0	2	3	1	1	2	2	2	3	2	2	2	2	3	2	3	2	2	2	1	2	2	3	3	3	2	2	2	1	2	3	3	3	2	2	3	3	2	2	3	3	2	2	3	2	1	
0	3	2	2	1	3	0	3	3	1	3	1	2	2	3	3	2	2	2	3	2	2	2	2	2	3	3	2	3	3	2	2	2	3	2	2	2	3	2	2	3	1	1	2	1	2	3	3	2	3	3	
0	3	3	1	2	1	3	0	1	1	2	2	2	3	2	2	3	3	3	1	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	3	2	3	2	2	2	1	3	1	3	2	2	
0	3	3	2	3	2	2	2	0	2	3	1	3	3	3	3	2	3	2	2	3	1	2	2	2	3	1	2	3	2	2	2	3	3	2	2	3	3	1	3	3	3	2	1	2	3	3	2	2	3	2	
0	3	2	2	3	3	3	2	3	0	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	3	2	1	1	2	1	2	2	3	2	3	2	2	1	1	2	3	3	2	2	3	3	
0	4	3	2	2	3	2	3	1	3	0	1	3	1	2	2	3	2	2	2	3	2	2	2	2	3	2	2	1	2	2	3	2	3	2	1	3	3	2	1	2	2	2	2	3	2	3	2	3	2	3	
0	3	2	3	3	2	3	2	3	2	3	0	3	2	3	2	3	2	3	3	3	3	1	1	2	2	3	1	2	2	1	3	2	2	1	2	2	3	2	4	2	3	2	3	2	3	3	2	2	3	3	
0	3	3	2	3	2	4	2	2	2	3	1	0	3	1	3	2	2	1	2	4	3	1	2	2	3	3	2	3	3	2	3	2	3	2	2	3	4	2	3	2	2	3	1	3	2	2	3	2	3	2	
0	3	3	1	3	2	2	2	2	3	1	2	2	0	2	3	2	3	1	1	3	3	3	2	1	2	2	3	2	2	2	3	2	3	3	2	3	3	1	2	2	3	3	2	2	3	2	2	3	3	2	
0	2	2	2	3	3	3	3	1	2	2	2	3	2	0	3	3	2	3	2	3	2	3	2	1	3	2	2	2	3	3	3	1	3	2	2	3	3	1	3	1	2	3	2	2	1	3	2	2	3	3	
0	2	2	1	1	2	3	2	2	2	2	3	2	2	2	0	3	2	3	1	3	3	2	2	2	2	2	1	2	1	2	2	2	1	3	2	2	2	2	2	2	1	3	2	3	3	2	1	2	3	2	
0	1	3	2	2	3	2	3	1	2	2	2	3	1	2	3	0	3	2	2	3	2	3	2	1	3	2	3	3	3	3	3	3	2	3	2	3	2	1	3	1	3	2	2	2	3	3	2	3	3	3	
0	3	3	3	3	2	4	2	3	2	3	2	3	3	4	3	2	0	2	3	3	1	1	3	2	3	3	3	3	4	2	2	2	3	2	2	2	2	2	4	2	1	2	3	3	3	3	2	3	3	3	
0	2	2	2	3	2	3	1	2	2	3	2	3	2	2	2	1	3	0	2	3	3	2	3	2	3	3	3	3	3	1	3	3	2	3	2	2	3	1	2	2	3	2	3	2	2	1	2	3	2	1	
0	3	3	2	3	2	2	3	2	3	3	3	3	2	1	3	3	3	3	0	2	2	3	3	2	1	1	3	2	3	3	2	1	2	2	3	3	3	2	3	1	2	2	1	3	2	3	3	2	3	2	
0	1	2	1	1	2	2	3	2	2	3	2	2	2	2	3	1	2	3	2	0	2	3	2	2	2	3	2	2	2	2	2	1	2	2	3	1	1	2	2	2	2	2	3	2	2	3	3	2	2	2	
0	2	2	2	2	1	3	1	2	2	2	2	2	2	3	3	1	2	1	2	2	0	2	2	1	3	2	3	2	3	2	1	3	2	2	2	2	2	1	3	2	2	1	3	2	2	2	1	2	2	2	
0	2	3	3	3	3	3	3	3	1	3	1	2	2	3	3	3	1	3	2	3	2	0	2	2	3	2	2	2	3	2	2	1	3	2	1	3	3	3	3	1	2	2	2	3	3	3	3	2	2	2	
0	3	3	3	2	3	4	4	2	2	2	2	2	2	2	3	2	3	3	3	2	3	2	0	3	3	3	2	3	3	3	2	3	2	3	2	2	2	1	3	3	2	1	3	2	3	3	1	2	3	3	
0	3	4	3	3	3	2	3	1	3	1	2	3	2	2	3	3	3	3	1	2	2	3	1	0	2	1	3	2	3	3	3	2	3	3	2	3	3	2	2	2	3	2	2	3	2	3	2	3	3	2	
0	2	2	2	2	3	3	2	3	2	3	2	3	2	2	2	2	2	3	3	1	3	2	2	2	0	3	3	3	3	2	3	2	3	1	2	2	2	2	3	3	2	1	3	2	2	4	3	2	3	3	
0	2	3	3	2	2	1	3	3	2	3	2	3	3	2	2	2	2	3	3	2	2	2	3	2	4	0	3	4	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	2	3	2	3	3	2	1	
0	3	3	3	3	3	2	3	2	2	2	2	3	2	3	2	3	2	3	2	2	2	1	3	3	1	3	0	1	1	2	3	2	2	2	2	3	3	2	3	2	3	2	2	2	3	2	3	1	3	2	
0	3	3	2	2	2	1	2	2	2	1	2	3	2	2	3	2	2	2	1	2	1	2	2	2	2	2	3	0	1	2	2	2	3	2	2	2	3	1	2	2	2	1	1	2	3	3	2	2	3	2	
0	2	2	2	3	2	3	3	2	2	2	3	3	1	2	2	2	1	2	2	4	2	2	3	2	3	3	3	3	0	1	2	3	2	3	3	2	3	2	2	2	2	3	3	2	3	2	3	1	2	1	
0	3	1	2	2	1	3	3	2	2	2	3	2	1	3	2	3	2	2	2	3	2	2	2	1	3	2	3	3	3	0	3	2	1	3	3	2	3	2	3	2	3	3	2	3	3	2	2	2	3	2	
0	3	1	3	3	3	4	2	2	2	2	3	2	2	2	2	3	2	2	3	3	3	3	2	2	3	3	3	3	3	2	0	2	3	1	2	2	2	1	3	2	3	2	2	2	3	3	1	2	3	3	
0	3	3	2	3	2	2	2	2	2	2	3	3	1	3	2	2	3	2	2	2	1	2	3	2	3	3	3	1	2	2	2	0	3	1	3	2	3	2	3	1	1	2	2	2	3	3	2	1	2	3	
0	2	3	2	2	2	2	3	2	2	2	3	2	3	2	1	2	3	2	2	2	3	2	2	1	3	2	2	3	2	3	3	3	0	2	3	2	2	3	3	3	2	3	3	3	3	2	1	3	2	1	
0	3	2	2	2	2	3	1	2	2	2	2	3	2	3	1	3	2	3	2	3	3	3	2	1	2	2	2	2	2	1	3	3	2	0	2	1	3	1	3	3	2	3	2	1	2	3	2	3	3	3	
