M: 8
N: 50
Nun_Veiculos: 19
Capacidade_Total: 1194
Demanda_Total: 761
Setup_Min: 1
Setup_Max: 99
Raio: 20
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 0
Tempos_Processamentos
0	0	1	0	2	0	3	0	4	0	5	0	6	0	7	0	
0	28	1	41	2	30	3	12	4	33	5	6	6	16	7	45	
0	12	1	18	2	33	3	47	4	14	5	25	6	7	7	33	
0	3	1	31	2	28	3	20	4	38	5	20	6	24	7	44	
0	43	1	45	2	9	3	43	4	31	5	14	6	20	7	5	
0	47	1	44	2	40	3	12	4	19	5	32	6	46	7	34	
0	38	1	1	2	29	3	17	4	1	5	37	6	4	7	31	
0	46	1	19	2	32	3	49	4	7	5	28	6	6	7	30	
0	2	1	25	2	21	3	46	4	26	5	43	6	39	7	15	
0	3	1	48	2	36	3	16	4	2	5	39	6	25	7	45	
0	33	1	49	2	35	3	9	4	18	5	24	6	45	7	8	
0	44	1	3	2	45	3	46	4	37	5	47	6	39	7	36	
0	30	1	3	2	12	3	43	4	44	5	46	6	20	7	31	
0	10	1	32	2	25	3	17	4	12	5	33	6	28	7	47	
0	35	1	26	2	8	3	2	4	43	5	6	6	30	7	27	
0	26	1	48	2	3	3	35	4	43	5	31	6	21	7	35	
0	6	1	6	2	39	3	22	4	45	5	10	6	42	7	37	
0	20	1	30	2	21	3	29	4	34	5	17	6	32	7	18	
0	36	1	31	2	46	3	16	4	25	5	48	6	9	7	38	
0	26	1	27	2	3	3	14	4	17	5	10	6	10	7	47	
0	2	1	48	2	10	3	28	4	32	5	44	6	2	7	10	
0	40	1	16	2	17	3	46	4	27	5	4	6	16	7	23	
0	15	1	4	2	37	3	47	4	23	5	22	6	33	7	15	
0	31	1	14	2	5	3	17	4	14	5	40	6	16	7	22	
0	36	1	8	2	9	3	19	4	11	5	37	6	27	7	44	
0	5	1	24	2	28	3	12	4	40	5	35	6	40	7	45	
0	12	1	7	2	17	3	37	4	2	5	13	6	38	7	4	
0	40	1	28	2	28	3	30	4	22	5	1	6	23	7	30	
0	30	1	43	2	18	3	24	4	42	5	37	6	37	7	17	
0	27	1	25	2	12	3	17	4	30	5	35	6	19	7	25	
0	34	1	26	2	14	3	8	4	32	5	7	6	34	7	32	
0	35	1	2	2	4	3	15	4	18	5	36	6	4	7	32	
0	37	1	5	2	25	3	27	4	44	5	48	6	26	7	18	
0	42	1	37	2	4	3	18	4	48	5	10	6	44	7	33	
0	36	1	4	2	25	3	29	4	41	5	1	6	35	7	24	
0	40	1	6	2	27	3	25	4	38	5	14	6	47	7	46	
0	1	1	48	2	12	3	18	4	13	5	6	6	3	7	18	
0	29	1	45	2	49	3	4	4	41	5	23	6	45	7	4	
0	5	1	31	2	16	3	23	4	21	5	41	6	48	7	1	
0	33	1	44	2	17	3	4	4	33	5	4	6	2	7	44	
0	17	1	32	2	23	3	38	4	17	5	5	6	48	7	13	
0	6	1	34	2	22	3	15	4	5	5	1	6	46	7	27	
0	41	1	24	2	27	3	33	4	14	5	14	6	21	7	1	
0	49	1	35	2	19	3	48	4	32	5	13	6	12	7	24	
0	23	1	21	2	31	3	39	4	26	5	30	6	6	7	11	
0	42	1	33	2	47	3	30	4	28	5	5	6	15	7	42	
0	10	1	28	2	46	3	18	4	22	5	39	6	16	7	30	
0	2	1	26	2	15	3	33	4	1	5	20	6	19	7	5	
0	11	1	47	2	36	3	5	4	39	5	38	6	31	7	29	
0	46	1	46	2	10	3	41	4	30	5	23	6	28	7	2	
0	11	1	5	2	40	3	27	4	30	5	19	6	6	7	15	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	7	14	13	18	9	13	13	11	17	9	14	14	10	11	11	13	9	8	14	12	8	15	7	9	16	14	15	17	13	9	12	11	17	12	15	13	13	12	6	5	10	14	11	15	16	12	19	13	14	
0	7	0	10	6	11	7	6	7	4	11	2	12	7	6	9	6	7	2	1	10	5	7	10	11	11	11	9	8	15	7	12	5	5	15	5	8	6	10	10	10	10	3	7	9	8	10	11	12	6	9	
0	10	6	0	8	13	10	12	11	7	9	2	13	10	9	12	10	2	8	7	12	8	9	14	16	1	13	8	8	15	10	16	7	8	14	10	11	6	13	13	9	13	9	10	12	10	10	13	15	8	13	
0	10	13	13	0	12	9	13	9	10	17	12	13	14	9	15	11	10	9	11	15	11	7	7	8	14	8	12	5	20	13	10	15	15	17	2	9	4	13	12	10	11	10	13	11	9	16	11	18	10	11	
0	13	10	7	8	0	12	14	9	11	9	9	13	8	12	12	10	2	11	11	18	8	10	12	16	8	13	6	8	8	10	16	7	8	18	10	10	10	13	15	9	12	12	10	12	15	14	14	15	8	11	
0	6	6	6	9	11	0	9	8	9	11	8	5	7	5	11	2	8	5	7	9	7	3	8	7	6	9	5	6	19	5	6	11	11	8	3	10	5	4	3	12	11	6	9	2	10	7	7	14	9	5	
0	16	10	20	12	14	14	0	13	14	17	12	16	17	15	5	14	10	10	11	20	15	15	16	20	17	17	19	16	22	17	20	15	15	11	14	9	10	18	17	11	11	9	3	16	11	19	18	22	13	15	
0	7	9	9	7	9	5	10	0	10	12	9	10	10	6	12	3	5	6	8	14	10	4	3	10	10	4	8	7	17	6	11	10	11	10	4	5	3	9	8	7	7	7	12	7	6	8	8	15	1	2	
0	3	8	6	9	13	3	9	5	0	11	8	8	7	2	5	5	5	5	7	11	1	6	8	10	7	9	5	9	17	3	9	10	11	11	6	4	5	6	6	6	6	6	3	5	11	10	10	8	6	7	
0	10	7	14	7	14	8	7	7	9	0	7	13	12	9	11	8	4	4	6	17	10	9	10	15	11	11	13	10	13	11	14	9	10	12	9	3	3	12	11	5	5	5	9	10	11	13	13	17	7	9	
0	13	13	16	14	11	13	14	13	10	17	0	18	17	12	15	14	10	10	12	21	11	15	16	20	11	17	15	15	19	13	19	15	16	21	15	9	4	16	16	11	11	11	13	15	8	8	19	15	13	15	
0	20	23	23	12	21	20	23	21	22	18	19	0	23	19	12	16	11	19	18	27	23	17	19	20	23	18	22	17	29	14	15	16	17	26	14	20	16	23	20	18	22	16	10	21	18	21	21	28	17	23	
0	8	10	10	8	6	6	11	1	5	13	10	11	0	7	10	4	6	7	9	15	6	5	4	11	11	5	9	8	14	2	12	11	12	11	5	6	4	10	9	8	8	8	8	8	7	9	9	13	2	3	
0	1	7	7	10	12	1	10	3	10	12	9	6	8	0	12	3	8	6	8	10	8	4	6	8	7	7	6	7	18	6	7	12	12	9	4	8	6	5	4	7	6	7	10	3	9	8	8	15	4	5	
0	16	19	16	19	21	16	19	18	20	20	10	19	17	15	0	18	13	15	17	24	17	13	20	17	17	21	15	19	26	19	19	18	19	24	19	19	14	20	19	20	21	16	19	18	18	18	17	24	19	20	
0	4	7	7	7	11	4	7	6	7	12	9	7	11	3	10	0	9	3	8	13	8	1	6	7	8	7	9	4	19	3	9	12	12	12	1	8	3	8	7	10	9	4	10	6	8	5	5	12	7	8	
0	11	13	14	6	17	10	14	13	14	7	14	11	12	10	12	8	0	10	13	19	15	8	13	14	12	14	15	6	18	11	14	5	6	16	8	10	8	14	13	7	11	11	10	10	15	12	12	19	6	15	
0	6	11	11	4	10	6	4	8	11	9	13	11	13	5	7	4	11	0	12	15	9	5	10	11	12	11	11	8	18	7	12	16	16	14	5	10	7	10	9	12	11	1	7	8	7	9	9	16	9	10	
0	7	12	12	5	10	7	5	6	11	10	1	12	6	6	8	5	6	1	0	16	10	6	9	12	12	10	12	9	14	8	13	11	4	15	6	10	5	11	10	12	12	2	8	9	7	9	10	16	7	8	
0	2	7	7	7	13	2	7	4	10	7	5	7	9	1	8	4	4	3	4	0	9	1	7	9	8	8	7	8	18	7	8	9	2	10	5	9	7	6	5	8	7	4	6	4	10	8	5	15	5	6	
0	6	8	9	11	13	6	12	8	3	14	10	11	10	5	4	8	8	8	9	10	0	9	11	13	10	12	8	12	20	2	12	13	12	14	9	7	8	5	9	9	9	8	2	8	10	10	13	7	9	6	
0	3	6	6	6	12	3	6	5	10	11	8	6	10	2	9	5	8	2	7	12	10	0	7	10	7	8	8	9	20	8	9	11	11	11	6	9	8	7	6	9	8	3	9	5	9	10	4	17	6	7	
0	8	6	6	4	13	2	7	6	8	10	6	7	7	7	9	4	3	3	5	11	7	5	0	9	7	1	5	8	15	7	8	8	9	10	5	2	3	6	5	4	4	4	9	4	10	9	9	14	6	7	
0	9	8	12	8	14	9	8	11	12	10	6	13	11	8	11	6	11	4	5	7	13	7	12	0	12	13	14	10	18	9	2	13	9	17	7	13	9	13	12	7	6	5	11	11	11	11	11	18	12	13	
0	9	5	12	11	16	9	11	11	6	16	7	14	12	8	11	11	11	7	6	15	7	8	14	16	0	12	11	13	20	9	15	10	10	13	10	10	11	12	12	9	12	8	9	11	13	15	12	14	11	13	
0	12	8	5	8	12	12	14	7	9	10	7	12	6	11	10	10	7	10	9	16	6	11	10	16	6	0	4	11	20	8	18	12	13	17	10	12	10	11	15	14	14	5	8	13	13	15	14	13	8	9	
0	8	4	1	9	8	8	10	3	5	6	3	13	2	7	6	6	3	6	5	12	2	7	6	13	2	7	0	9	16	4	14	8	9	13	7	8	6	7	11	10	10	7	4	9	9	11	11	9	4	5	
0	5	8	8	8	11	5	8	7	12	13	10	8	12	4	11	7	10	4	9	14	12	2	9	12	9	10	10	0	19	10	11	13	13	13	8	11	10	9	8	11	10	5	11	7	11	12	6	19	8	9	
0	6	6	9	7	12	6	6	6	8	10	6	9	11	5	10	7	3	3	5	13	9	3	9	13	10	10	11	1	0	10	12	8	9	14	8	2	3	10	9	4	4	4	9	8	10	12	7	16	6	8	
