M: 8
N: 15
Nun_Veiculos: 6
Capacidade_Total: 316
Demanda_Total: 200
Setup_Min: 1
Setup_Max: 99
Raio: 100
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 3
Tempos_Processamentos
0	0	1	0	2	0	3	0	4	0	5	0	6	0	7	0	
0	6	1	46	2	7	3	45	4	11	5	42	6	17	7	26	
0	19	1	28	2	9	3	36	4	24	5	40	6	25	7	21	
0	33	1	31	2	42	3	34	4	17	5	44	6	38	7	10	
0	44	1	24	2	8	3	12	4	24	5	44	6	46	7	48	
0	36	1	1	2	21	3	17	4	23	5	32	6	41	7	26	
0	23	1	23	2	9	3	24	4	14	5	47	6	42	7	11	
0	43	1	26	2	28	3	43	4	44	5	24	6	16	7	10	
0	29	1	5	2	42	3	27	4	32	5	16	6	17	7	31	
0	19	1	17	2	34	3	1	4	38	5	48	6	6	7	28	
0	2	1	27	2	5	3	11	4	31	5	17	6	27	7	1	
0	42	1	4	2	43	3	24	4	36	5	49	6	7	7	37	
0	24	1	34	2	20	3	9	4	33	5	37	6	38	7	11	
0	49	1	43	2	46	3	35	4	23	5	16	6	43	7	45	
0	1	1	44	2	2	3	23	4	11	5	38	6	30	7	21	
0	9	1	16	2	5	3	47	4	22	5	26	6	46	7	40	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	25	15	10	29	12	17	19	7	38	17	11	2	10	12	
0	30	0	24	30	30	32	34	31	27	13	27	21	14	22	13	
0	21	10	0	12	31	14	17	40	9	23	11	22	23	31	14	
0	27	23	34	0	38	31	7	28	26	36	26	20	11	19	21	
0	33	12	36	39	0	41	39	39	36	25	36	30	26	30	22	
0	9	34	24	19	30	0	26	28	16	47	26	20	11	19	13	
0	33	39	41	40	49	34	0	47	37	30	21	31	30	38	32	
0	25	20	10	19	18	24	26	0	19	33	21	28	27	17	24	
0	14	18	8	3	35	5	10	31	0	31	19	23	14	22	18	
0	17	21	11	19	28	21	21	18	16	0	16	10	1	9	11	
0	53	32	39	51	59	53	56	57	48	45	0	51	46	48	45	
0	19	24	14	9	18	11	16	20	6	30	6	0	14	11	1	
0	16	33	23	18	27	20	20	17	15	39	15	9	0	8	10	
0	8	29	19	18	27	20	12	9	15	42	16	19	10	0	20	
0	27	29	22	17	17	19	24	28	14	38	14	8	22	19	0	
M1
