M: 4
N: 50
Nun_Veiculos: 17
Capacidade_Total: 957
Demanda_Total: 797
Setup_Min: 1
Setup_Max: 9
Raio: 20
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 4
Tempos_Processamentos
0	0	1	0	2	0	3	0	
0	4	1	23	2	47	3	43	
0	29	1	8	2	35	3	28	
0	3	1	34	2	44	3	20	
0	37	1	18	2	41	3	49	
0	9	1	3	2	44	3	33	
0	13	1	33	2	34	3	35	
0	32	1	4	2	32	3	23	
0	24	1	2	2	23	3	33	
0	33	1	5	2	11	3	38	
0	4	1	27	2	17	3	7	
0	42	1	35	2	5	3	19	
0	22	1	36	2	28	3	8	
0	14	1	14	2	49	3	40	
0	15	1	44	2	9	3	4	
0	40	1	8	2	43	3	25	
0	40	1	21	2	2	3	33	
0	47	1	47	2	3	3	31	
0	15	1	47	2	29	3	20	
0	23	1	12	2	15	3	44	
0	35	1	42	2	32	3	9	
0	8	1	21	2	47	3	16	
0	6	1	36	2	32	3	19	
0	2	1	32	2	31	3	7	
0	28	1	6	2	24	3	40	
0	20	1	9	2	28	3	12	
0	33	1	28	2	26	3	24	
0	4	1	17	2	24	3	14	
0	37	1	18	2	11	3	48	
0	20	1	15	2	20	3	29	
0	8	1	11	2	27	3	19	
0	10	1	49	2	21	3	9	
0	12	1	36	2	43	3	31	
0	39	1	8	2	20	3	37	
0	43	1	43	2	4	3	40	
0	45	1	47	2	5	3	25	
0	10	1	35	2	11	3	14	
0	3	1	36	2	26	3	1	
0	34	1	10	2	4	3	8	
0	1	1	2	2	3	3	15	
0	3	1	33	2	36	3	34	
0	27	1	30	2	12	3	22	
0	7	1	7	2	25	3	33	
0	38	1	21	2	40	3	23	
0	38	1	49	2	26	3	9	
0	27	1	33	2	44	3	16	
0	25	1	10	2	41	3	40	
0	48	1	13	2	11	3	18	
0	40	1	40	2	13	3	28	
0	3	1	37	2	15	3	47	
0	46	1	10	2	25	3	17	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	2	1	1	1	2	3	2	2	3	3	3	2	1	3	2	3	2	2	3	3	3	3	3	2	2	3	3	1	2	3	2	2	2	1	3	2	2	1	3	2	2	3	2	2	2	3	2	2	3	
0	3	0	4	3	1	3	3	3	4	3	3	4	3	3	4	3	4	3	4	2	1	3	3	4	3	3	4	3	3	3	3	3	2	4	2	2	3	3	4	3	2	3	3	2	4	3	2	3	2	3	
0	2	3	0	3	3	2	3	2	2	2	3	3	2	2	2	2	2	1	1	2	2	2	3	2	3	2	3	3	3	1	2	2	1	2	2	2	2	1	2	3	2	2	2	1	2	1	2	2	2	2	
0	2	1	2	0	2	2	3	2	2	2	2	2	1	1	3	1	3	3	1	2	2	2	3	2	1	1	2	3	2	3	2	2	2	2	2	3	2	2	2	2	3	1	2	2	2	3	2	2	1	3	
0	4	2	3	2	0	3	2	3	3	2	3	3	2	2	3	2	3	2	3	3	3	2	2	3	3	2	3	4	2	3	2	3	3	3	2	3	3	3	3	2	1	2	3	1	3	2	3	3	3	2	
0	3	3	3	3	3	0	3	2	3	4	3	4	3	2	2	2	3	3	4	2	2	4	3	3	3	3	4	3	3	3	2	2	2	3	3	4	3	2	3	4	3	3	3	3	3	3	3	3	1	4	
0	2	2	3	2	3	3	0	2	3	2	1	1	3	3	2	2	3	2	3	3	2	2	3	3	2	3	1	3	3	2	3	2	2	2	1	1	2	3	3	2	2	1	2	3	2	2	2	2	2	2	
0	2	3	2	3	3	1	3	0	1	3	3	3	2	3	3	1	2	2	3	2	2	3	3	3	2	3	3	2	2	3	3	2	1	1	3	2	2	1	3	3	2	2	2	3	2	1	2	3	2	2	
0	3	3	2	2	3	2	3	2	0	2	3	3	3	3	2	3	2	1	3	2	2	2	3	3	3	2	2	1	3	2	4	3	3	2	3	3	3	1	2	3	2	1	2	3	2	3	2	2	3	3	
0	3	2	2	2	3	2	3	3	3	0	1	2	3	3	3	2	2	3	3	2	1	1	3	3	3	3	1	3	3	2	3	3	3	2	2	4	2	1	2	2	2	3	3	3	3	3	2	2	2	2	
0	2	1	3	3	2	2	4	2	2	1	0	2	2	3	4	1	2	3	4	2	2	1	4	3	2	3	2	3	2	2	3	2	2	1	3	3	2	2	2	3	3	2	3	3	2	2	3	1	3	3	
0	1	1	2	2	2	3	3	3	3	3	2	0	2	2	4	3	3	3	3	2	2	3	3	2	1	3	3	3	2	2	4	1	1	2	2	3	3	2	2	2	3	2	2	2	3	2	2	2	3	1	
0	4	3	3	3	1	2	3	2	2	3	3	3	0	3	3	3	3	2	3	3	2	3	3	2	2	2	2	2	2	2	2	3	3	3	2	4	1	3	3	1	2	2	3	2	1	3	3	3	3	2	
0	2	3	1	2	2	1	3	3	2	3	3	3	1	0	3	1	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	3	2	1	2	2	1	2	3	
0	3	3	2	2	2	2	1	3	3	3	2	2	2	3	0	3	3	3	2	3	3	3	4	2	2	3	2	3	2	2	3	1	3	3	1	2	2	3	1	3	3	2	2	2	3	2	3	3	3	3	
0	2	2	3	3	2	2	3	2	3	2	2	2	1	2	3	0	3	2	3	2	1	2	3	2	1	2	2	3	2	2	3	1	1	2	3	4	2	2	3	2	2	1	2	2	1	3	3	3	2	3	
0	2	3	2	2	3	2	3	1	1	3	3	2	3	2	3	2	0	2	3	2	3	1	3	3	3	3	2	2	1	2	3	2	2	2	1	3	2	2	2	3	3	2	1	2	3	2	3	2	2	2	
0	3	3	3	2	2	2	2	2	1	2	3	3	2	3	1	3	2	0	3	3	3	2	4	3	3	3	3	2	3	1	4	2	2	2	2	3	3	2	1	3	3	2	3	3	3	3	3	2	3	2	
0	1	3	2	2	2	2	2	2	1	3	2	2	1	2	3	2	2	2	0	2	3	2	3	1	2	3	3	2	2	3	1	3	3	2	2	3	2	2	1	2	2	2	1	1	2	2	3	2	3	3	
0	2	2	3	2	3	3	2	2	3	2	1	3	3	3	4	2	3	3	3	0	2	2	3	3	2	2	3	1	3	3	4	3	3	2	3	3	3	3	2	4	3	3	3	4	2	3	3	2	3	4	
0	3	1	3	2	2	2	4	2	3	3	3	3	3	2	3	2	3	2	3	2	0	3	2	3	2	3	3	3	2	3	2	2	2	3	2	3	3	2	3	2	1	2	3	3	3	3	3	3	1	4	
0	2	2	3	2	2	1	3	3	2	2	2	1	2	3	3	3	3	3	3	1	2	0	3	3	2	3	1	2	2	2	2	2	2	3	2	3	1	3	1	2	2	3	3	2	3	2	3	1	2	2	
0	3	3	3	2	2	1	4	2	3	4	3	2	2	2	3	3	2	3	2	2	2	3	0	3	1	3	3	3	3	4	2	3	2	3	3	2	3	2	1	3	3	3	3	3	3	3	2	3	1	3	
0	2	2	3	2	1	2	1	1	2	2	1	2	3	3	3	2	3	2	3	3	3	2	2	0	1	3	2	3	2	2	2	3	2	2	2	2	3	2	2	2	1	2	3	2	3	2	3	1	3	2	
0	2	2	2	3	1	2	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	2	3	3	0	2	2	4	2	3	3	2	2	3	3	3	3	3	3	3	2	3	3	2	3	2	3	3	3	2	
0	2	3	3	2	3	3	3	3	2	2	3	3	2	3	2	3	3	3	1	2	2	3	3	2	3	0	1	3	3	2	2	2	1	3	2	4	3	2	2	2	2	2	2	2	3	3	3	2	3	2	
0	2	2	3	1	2	3	4	2	3	2	3	3	2	2	3	2	2	2	2	3	1	3	2	3	2	2	0	3	2	1	3	2	2	2	1	3	2	3	2	1	1	2	3	3	2	2	2	1	2	1	
0	2	2	3	1	2	2	4	1	2	3	3	3	2	2	3	2	2	3	2	3	1	3	3	3	2	1	2	0	3	2	3	3	2	1	3	2	2	2	2	3	2	2	3	3	2	2	2	1	2	3	
0	2	3	2	3	3	2	4	1	1	3	3	4	2	1	3	2	2	2	3	2	2	3	2	3	3	3	3	2	0	2	2	3	2	1	2	3	2	2	3	3	3	2	3	3	2	2	3	2	1	3	
