M: 4
N: 50
Nun_Veiculos: 17
Capacidade_Total: 1295
Demanda_Total: 861
Setup_Min: 1
Setup_Max: 99
Raio: 20
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 3
Tempos_Processamentos
0	0	1	0	2	0	3	0	
0	41	1	3	2	34	3	29	
0	24	1	12	2	15	3	40	
0	34	1	40	2	17	3	31	
0	1	1	14	2	33	3	16	
0	23	1	36	2	49	3	3	
0	42	1	38	2	9	3	23	
0	40	1	27	2	29	3	35	
0	11	1	1	2	5	3	30	
0	22	1	24	2	38	3	46	
0	37	1	43	2	23	3	35	
0	36	1	34	2	47	3	49	
0	25	1	36	2	33	3	35	
0	34	1	24	2	10	3	3	
0	8	1	49	2	1	3	30	
0	14	1	10	2	17	3	42	
0	18	1	37	2	15	3	32	
0	29	1	5	2	14	3	48	
0	27	1	14	2	44	3	39	
0	39	1	45	2	1	3	45	
0	38	1	17	2	28	3	8	
0	27	1	34	2	15	3	24	
0	39	1	13	2	10	3	4	
0	18	1	21	2	28	3	1	
0	17	1	21	2	8	3	6	
0	7	1	5	2	27	3	23	
0	16	1	32	2	13	3	1	
0	45	1	37	2	30	3	32	
0	5	1	47	2	9	3	25	
0	18	1	25	2	32	3	46	
0	17	1	11	2	1	3	48	
0	17	1	11	2	5	3	22	
0	10	1	38	2	49	3	24	
0	41	1	28	2	9	3	9	
0	28	1	20	2	17	3	11	
0	46	1	20	2	1	3	30	
0	8	1	8	2	29	3	28	
0	11	1	15	2	48	3	8	
0	2	1	25	2	16	3	30	
0	11	1	31	2	22	3	18	
0	18	1	33	2	14	3	25	
0	32	1	28	2	14	3	25	
0	34	1	44	2	25	3	26	
0	23	1	36	2	20	3	12	
0	37	1	18	2	29	3	33	
0	2	1	9	2	17	3	46	
0	8	1	18	2	44	3	35	
0	41	1	7	2	20	3	21	
0	16	1	47	2	19	3	47	
0	14	1	39	2	2	3	27	
0	42	1	32	2	20	3	35	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	10	6	16	8	9	9	12	11	10	10	15	8	6	10	1	9	13	12	10	9	13	12	9	13	12	11	4	5	12	8	4	3	4	7	7	9	4	6	8	12	11	7	7	6	13	9	9	5	11	
0	13	0	10	6	12	9	13	15	12	11	5	10	8	7	10	14	13	3	9	13	9	11	12	9	11	12	9	11	9	14	6	8	16	17	11	8	16	8	1	3	10	6	10	20	12	11	4	10	9	14	
0	14	4	0	10	11	8	11	12	11	10	9	9	7	6	13	11	11	7	13	7	8	7	11	8	7	10	5	13	8	6	2	7	16	16	10	12	18	7	5	7	6	10	10	19	11	12	3	9	8	10	
0	17	19	18	0	17	8	18	16	17	10	9	19	16	16	14	14	12	21	22	15	17	17	19	15	17	18	21	14	14	22	19	13	20	21	7	17	18	16	16	16	16	18	18	24	14	9	14	19	14	13	
0	12	9	8	15	0	7	7	15	16	9	8	17	6	11	13	12	11	12	13	11	7	11	10	7	15	10	13	9	3	10	10	2	13	16	5	11	14	12	10	8	14	15	15	18	9	11	11	14	3	12	
0	9	11	10	17	9	0	10	8	9	2	1	11	8	9	6	6	4	14	14	7	9	9	11	7	9	10	14	8	9	14	11	8	12	13	7	9	10	8	10	8	8	15	10	16	6	11	6	12	6	5	
0	5	11	9	12	8	9	0	14	15	11	10	11	8	10	11	6	13	14	7	12	9	9	12	9	9	12	7	9	5	14	4	4	6	9	7	12	12	9	11	1	8	16	9	12	2	13	7	13	5	12	
0	13	14	10	18	10	9	11	0	18	11	10	17	8	13	13	11	13	17	13	12	6	15	9	9	5	12	13	13	7	11	10	6	10	17	9	15	17	16	10	7	14	13	14	20	12	14	13	16	7	14	
0	13	18	14	19	12	11	13	16	0	13	12	21	12	17	17	14	15	16	20	18	13	17	16	13	13	16	19	15	9	18	16	8	16	17	2	17	11	17	17	14	18	22	16	9	13	17	17	20	9	16	
