M: 4
N: 50
Nun_Veiculos: 13
Capacidade_Total: 1044
Demanda_Total: 831
Setup_Min: 1
Setup_Max: 99
Raio: 20
Circulos: 1
Tempo_Processamento_Min: 1
Tempo_Processamento_Max: 49
Demanda_Min: 10
Demanda_Max: 30
Priority_Factor: 0.2
Range_Factor_R: 0.8
U_factor: 2
ALpha: 0.2Replicao: 4
Tempos_Processamentos
0	0	1	0	2	0	3	0	
0	13	1	22	2	36	3	7	
0	37	1	6	2	38	3	48	
0	21	1	21	2	49	3	42	
0	45	1	33	2	22	3	12	
0	25	1	13	2	25	3	48	
0	23	1	15	2	8	3	34	
0	4	1	48	2	46	3	1	
0	11	1	3	2	33	3	25	
0	21	1	15	2	33	3	7	
0	25	1	6	2	44	3	28	
0	8	1	22	2	47	3	9	
0	5	1	17	2	47	3	37	
0	2	1	36	2	5	3	31	
0	47	1	33	2	7	3	28	
0	15	1	43	2	21	3	20	
0	44	1	36	2	31	3	44	
0	1	1	14	2	16	3	41	
0	6	1	1	2	29	3	41	
0	17	1	2	2	40	3	49	
0	7	1	28	2	3	3	22	
0	27	1	1	2	27	3	49	
0	16	1	17	2	24	3	28	
0	32	1	36	2	36	3	12	
0	49	1	31	2	49	3	36	
0	48	1	46	2	47	3	30	
0	3	1	31	2	3	3	33	
0	20	1	36	2	14	3	29	
0	35	1	17	2	45	3	3	
0	42	1	8	2	27	3	17	
0	43	1	9	2	4	3	43	
0	49	1	19	2	38	3	7	
0	23	1	26	2	9	3	14	
0	20	1	31	2	44	3	23	
0	28	1	13	2	8	3	1	
0	44	1	10	2	31	3	47	
0	19	1	42	2	30	3	33	
0	44	1	3	2	1	3	14	
0	20	1	46	2	8	3	9	
0	6	1	39	2	31	3	39	
0	30	1	13	2	10	3	29	
0	29	1	21	2	36	3	3	
0	44	1	19	2	48	3	11	
0	34	1	34	2	18	3	6	
0	28	1	14	2	1	3	8	
0	10	1	21	2	4	3	44	
0	48	1	35	2	1	3	6	
0	31	1	10	2	17	3	10	
0	29	1	27	2	20	3	45	
0	8	1	27	2	34	3	40	
0	35	1	34	2	42	3	26	

Tempos_setup
M0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	13	15	10	8	12	1	9	12	13	8	9	3	13	13	11	3	10	9	6	7	6	7	11	15	7	7	16	11	10	7	10	8	6	11	11	12	7	10	12	12	9	12	10	7	14	7	9	7	6	
0	14	0	17	16	11	14	15	12	16	9	9	11	14	16	9	17	15	10	9	14	15	12	15	8	15	7	10	21	16	16	13	6	11	10	14	12	14	13	13	14	15	12	15	10	13	17	13	17	15	12	
0	13	11	0	12	10	11	12	11	20	13	17	9	16	15	12	13	12	4	5	14	13	10	6	13	8	9	7	9	4	12	7	9	10	12	13	15	2	11	4	10	11	11	8	13	9	16	9	8	16	8	
0	17	13	15	0	14	15	18	15	19	12	15	13	20	5	19	13	12	11	12	8	16	18	10	11	16	13	7	18	13	14	15	16	6	16	3	16	16	14	8	17	15	9	16	10	11	14	13	12	16	12	
0	3	9	13	9	0	10	4	1	12	7	11	8	6	5	5	10	6	7	8	7	8	9	9	7	12	6	5	17	12	9	6	2	7	2	3	14	11	6	9	4	13	8	5	6	2	13	6	11	10	5	
0	9	5	16	8	6	0	10	7	12	5	7	7	12	11	11	9	12	3	4	10	7	12	12	3	8	5	8	13	12	8	9	8	4	8	9	10	10	8	11	9	10	4	10	2	5	9	5	5	16	4	
0	15	18	14	14	12	16	0	13	16	18	7	9	12	17	16	15	11	14	15	12	16	15	11	16	16	11	6	19	14	14	14	13	12	5	15	10	12	14	9	16	16	13	15	15	10	16	11	13	15	10	
0	2	8	16	11	6	9	3	0	12	6	10	10	5	8	4	12	5	6	7	8	9	8	9	6	11	6	9	16	13	11	9	1	9	1	9	13	13	9	11	3	12	7	4	5	6	12	8	11	9	7	
0	4	10	12	10	1	8	5	2	0	8	12	9	7	6	6	11	7	8	6	8	8	10	10	8	13	7	4	18	5	5	7	3	8	3	4	15	12	7	10	5	13	9	6	7	3	14	7	11	11	6	
0	11	13	11	16	8	14	10	9	7	0	15	13	14	13	13	18	8	1	11	15	15	14	10	11	6	14	3	20	10	12	11	10	15	10	11	18	8	14	10	12	13	14	13	12	10	19	14	12	12	13	
0	8	13	15	7	5	10	7	6	9	12	0	2	5	10	9	8	11	7	8	5	10	8	6	11	11	4	7	14	7	7	8	6	5	7	8	3	5	8	4	9	9	6	9	10	4	11	4	8	10	3	
0	15	14	20	13	12	12	13	13	20	13	16	0	18	12	13	17	17	5	6	15	18	17	7	12	9	15	12	15	5	14	14	10	12	14	15	18	3	16	5	7	12	11	8	14	13	16	11	9	19	16	
0	10	11	12	9	7	12	11	8	18	11	13	6	0	12	12	8	13	7	8	3	6	3	7	9	12	11	12	17	8	9	4	9	7	7	10	8	9	4	11	11	12	10	12	8	9	15	6	9	5	10	
0	12	8	10	11	9	13	13	10	14	7	10	8	15	0	14	11	7	6	7	11	11	13	9	6	11	8	2	13	13	10	10	11	9	11	12	11	11	9	13	12	13	4	11	5	6	9	8	11	11	7	
0	5	4	15	7	2	5	6	3	11	4	6	6	8	7	0	8	8	2	3	9	9	11	11	2	7	4	7	12	11	7	8	4	5	4	5	9	9	7	10	6	9	3	7	1	4	8	4	10	6	3	
0	8	5	15	7	5	10	9	6	12	5	7	6	11	10	10	0	11	3	4	9	10	11	5	3	8	4	7	13	11	7	8	7	5	7	8	10	9	8	11	9	10	4	9	2	4	9	4	7	15	3	
0	12	10	17	8	9	9	13	10	17	10	12	10	15	13	14	14	0	8	9	15	14	11	4	8	13	10	9	18	15	11	12	11	9	11	11	15	13	12	15	13	9	9	14	7	10	14	8	6	4	9	
0	18	12	18	17	16	13	9	16	19	12	14	16	19	20	17	22	20	0	10	19	20	18	11	10	5	18	15	19	9	18	17	14	16	14	19	17	7	19	9	15	16	17	13	15	17	22	15	12	23	17	
0	16	18	18	21	13	16	17	14	18	11	20	14	19	10	18	15	17	12	0	13	16	15	11	16	17	18	12	18	18	15	12	15	13	15	16	16	17	14	19	5	7	9	6	15	14	14	12	13	21	17	
0	9	10	20	12	10	15	10	7	17	10	12	11	12	15	11	5	12	8	6	0	15	15	10	8	13	9	12	18	5	12	13	8	10	8	13	15	14	13	16	10	13	9	9	7	9	14	9	12	16	8	
0	11	10	17	13	8	8	12	9	17	10	12	12	14	12	6	14	14	8	2	11	0	13	13	8	13	8	9	16	16	5	10	3	11	1	11	14	15	10	13	7	9	9	8	7	6	12	10	11	12	9	
0	7	13	9	13	4	9	8	5	16	11	15	3	10	9	9	12	10	4	5	11	3	0	4	11	9	10	9	14	8	6	1	6	4	4	7	5	6	1	8	8	9	12	9	10	6	15	3	6	13	9	
0	8	10	13	13	5	5	9	6	17	10	12	6	11	10	10	13	10	8	9	12	12	11	0	8	13	10	5	18	11	7	8	7	5	7	8	15	9	11	11	9	5	9	10	7	7	14	4	2	14	9	
0	12	2	13	11	9	14	11	10	9	2	4	6	9	11	11	12	10	3	1	9	14	12	10	0	8	8	5	18	11	11	12	8	9	11	12	7	9	12	8	6	7	10	7	12	8	15	8	12	14	7	
0	14	7	18	12	11	8	4	12	14	7	9	11	14	15	12	17	15	4	5	14	15	17	6	5	0	13	10	14	4	13	14	9	11	9	14	12	2	16	4	10	11	12	8	10	12	17	10	8	18	12	
0	22	19	21	10	19	19	20	20	18	13	21	7	25	11	20	17	18	12	13	16	20	17	14	17	16	0	13	22	12	21	14	17	16	21	13	21	10	18	12	14	19	15	8	16	17	19	18	16	22	18	
0	15	12	8	13	12	11	14	13	19	12	14	13	18	17	17	16	5	10	11	17	17	16	7	10	10	12	0	17	12	14	15	14	12	14	15	17	10	15	12	16	12	11	16	9	12	16	11	9	9	11	
0	14	2	17	13	11	16	15	12	16	9	11	12	16	16	11	14	17	8	8	15	15	14	17	7	13	9	12	0	17	13	14	8	11	12	14	14	15	13	15	13	14	9	14	7	10	12	10	16	17	9	
